MDTU,|Tr(L)|,ReTr(L),ImTr(L)
712,1.61313,-1.53823,-0.48585
713,1.12964,-0.990672,-0.542817
714,1.15179,-1.14438,-0.130401
715,1.1644,-1.07931,-0.436934
716,1.0283,-0.883091,-0.526839
717,1.42975,-1.33613,-0.508853
718,1.3692,-1.32046,-0.362062
719,1.33103,-1.30702,-0.251636
720,1.45371,-1.44776,-0.131429
721,1.35272,-1.24438,-0.530443
722,1.57188,-1.55043,-0.258782
723,1.70419,-1.69845,-0.139792
724,1.25054,-1.24205,-0.145428
725,0.996573,-0.994426,0.0653861
726,1.03593,-1.02787,0.12892
727,1.30854,-1.26912,0.318791
728,1.29043,-1.26506,0.254617
729,1.51343,-1.51309,0.032027
730,1.2406,-1.21563,0.247636
731,1.34231,-1.25372,0.479555
732,1.63793,-1.56846,0.471969
733,0.955888,-0.950439,0.101924
734,0.985707,-0.894926,0.41319
735,1.13927,-1.05339,0.433938
736,1.58826,-1.48897,0.552767
737,1.58826,-1.48897,0.552767
738,1.50513,-1.49515,0.173024
739,1.02973,-1.01395,0.179603
740,1.57793,-1.5378,0.353602
741,1.45858,-1.45778,-0.0482932
742,1.3219,-1.3198,-0.0744831
743,1.08912,-1.08911,-0.00293993
744,1.20107,-1.17258,-0.260087
745,0.980741,-0.948195,-0.250559
746,0.787563,-0.71075,-0.339249
747,0.741912,-0.583888,-0.457722
748,0.584219,-0.344001,-0.472202
749,0.726929,-0.614124,-0.388945
750,0.792857,-0.771382,-0.183281
751,1.13642,-1.08261,-0.345555
752,0.752969,-0.717438,-0.228573
753,0.891877,-0.86564,-0.214735
754,1.01588,-0.992245,-0.217861
755,0.978429,-0.944908,-0.253914
756,0.771949,-0.758961,-0.141009
757,1.14321,-1.14067,0.0761082
758,0.8906,-0.885904,0.09133
759,0.832299,-0.81849,0.15098
760,0.6463,-0.422519,0.489062
761,1.02921,-0.89202,0.513404
762,0.654581,-0.571841,0.31855
763,0.859194,-0.749356,0.420333
764,0.753985,-0.667884,0.349891
765,1.01067,-0.921773,0.414474
766,1.08144,-1.07726,0.0950192
767,0.80103,-0.800992,0.0078569
768,0.701324,-0.692479,0.111031
769,0.811199,-0.567,0.580134
770,0.858938,-0.71698,0.472985
