ReTr(Lx),ImTr(Lx)
2.91035e-07,-1.16936e-07
2.91035e-07,-1.16936e-07
1.09002e-07,-2.32857e-07
9.60616e-08,-3.03661e-07
5.44482e-07,3.79063e-07
-5.92797e-08,1.93746e-07
-2.71335e-07,1.49951e-08
4.47399e-08,2.22978e-07
4.47399e-08,2.22978e-07
1.83071e-07,6.49084e-08
1.3967e-07,-3.05546e-07
5.01791e-07,-3.25929e-07
8.32142e-07,-2.91309e-09
-2.75933e-07,-1.10729e-07
1.281e-07,4.28664e-07
-3.0652e-07,-3.7049e-07
-3.08105e-07,-6.80445e-07
3.70034e-07,-2.63366e-07
-2.0087e-07,3.35754e-07
-1.66803e-07,1.80686e-07
2.21684e-07,5.94301e-07
2.3792e-07,2.99055e-07
-8.19104e-08,-2.43408e-07
-1.29451e-07,1.37079e-07
5.11989e-07,4.73087e-08
-3.39624e-07,3.33564e-07
-3.4851e-08,-3.74418e-07
8.00134e-07,-7.42104e-08
2.65946e-07,-1.5277e-07
5.15729e-08,-3.31941e-08
3.61295e-09,-1.75583e-07
-3.76236e-07,1.5434e-07
1.38626e-07,2.02828e-07
2.08966e-07,-1.1295e-08
2.08966e-07,-1.1295e-08
-8.92858e-08,2.25811e-07
3.36104e-07,-4.39026e-07
3.36104e-07,-4.39026e-07
-2.5031e-08,4.64499e-07
6.11145e-07,-3.84704e-07
6.11145e-07,-3.84704e-07
-3.75406e-08,8.0114e-07
-3.75406e-08,8.0114e-07
1.21327e-07,-5.47836e-08
2.64574e-07,-2.46762e-07
2.64574e-07,-2.46762e-07
-3.99422e-07,-1.15574e-09
-3.99422e-07,-1.15574e-09
-9.69081e-09,-4.21618e-07
-1.21472e-07,4.31416e-07
-2.25386e-07,-3.51233e-08
-6.64423e-08,5.78391e-07
-1.42002e-07,5.99596e-08
5.97615e-07,5.4746e-07
-1.53693e-07,-5.90849e-10
-6.20697e-07,-1.79114e-07
3.43391e-07,5.6045e-07
8.0802e-08,-2.00729e-07
-3.58012e-07,-1.43695e-07
5.14604e-07,1.86673e-07
-4.25e-07,-5.60993e-07
-4.25e-07,-5.60993e-07
1.21478e-07,-7.14905e-09
1.21478e-07,-7.14905e-09
-5.36431e-07,-2.54145e-07
3.26713e-08,-1.53906e-07
3.26713e-08,-1.53906e-07
3.4349e-07,6.14414e-07
-2.60302e-07,-1.59042e-07
-2.60302e-07,-1.59042e-07
2.25056e-07,-2.71295e-07
1.75567e-07,-1.33874e-07
-4.75542e-07,2.52264e-07
-1.61241e-07,-2.59285e-07
-1.61241e-07,-2.59285e-07
2.7847e-07,-3.61718e-07
2.90959e-07,-6.32829e-07
-5.91696e-08,-1.32003e-07
1.30851e-07,2.5459e-07
-1.03804e-07,3.11939e-07
-5.02926e-07,3.70885e-07
-5.83542e-09,-2.74391e-08
-5.83542e-09,-2.74391e-08
2.68379e-07,2.27595e-08
-5.31039e-07,-1.55958e-07
-5.31039e-07,-1.55958e-07
-7.32292e-07,-7.5061e-07
-3.21575e-08,-5.57262e-07
-1.87113e-07,3.5999e-07
-2.23502e-07,3.57999e-07
1.24944e-07,-1.6614e-07
6.6343e-08,9.788e-09
1.84833e-07,-4.83391e-08
-1.50543e-08,3.23475e-08
-4.72844e-08,-8.34886e-08
-1.05249e-07,-4.04777e-07
-6.35755e-07,4.73295e-07
-4.79417e-07,-1.94864e-07
-1.3893e-07,2.60691e-07
-1.3893e-07,2.60691e-07
2.20168e-07,-5.71507e-08
-1.89425e-08,1.69829e-07
8.02091e-09,4.7028e-09
2.32317e-07,2.23668e-08
1.72809e-07,-2.49876e-07
1.72809e-07,-2.49876e-07
-4.75553e-07,-3.93999e-07
-4.75553e-07,-3.93999e-07
-4.75553e-07,-3.93999e-07
-1.24605e-07,9.93263e-08
1.53092e-07,4.51091e-07
-3.21386e-07,7.17596e-07
-2.5351e-07,6.1957e-07
-3.72844e-07,-2.53366e-07
6.58175e-07,5.59923e-08
1.03207e-07,-3.3252e-07
1.03207e-07,-3.3252e-07
1.06576e-07,1.90401e-07
-1.1116e-07,-8.67626e-08
-5.32695e-07,-9.15844e-07
1.77702e-07,-7.65886e-08
1.6784e-07,-3.66444e-07
-4.624e-07,-9.1344e-08
-3.44628e-07,1.01955e-06
-3.44628e-07,1.01955e-06
-3.01305e-07,-6.25468e-08
