MDTU,link
1418,1.08393
1419,1.08719
1420,1.08505
1421,1.0896
1422,1.08592
1423,1.08429
1424,1.08825
1425,1.08825
1426,1.08825
1427,1.08078
1428,1.0874
1429,1.08337
1430,1.08646
1431,1.08849
1432,1.08629
1433,1.08582
1434,1.0855
1435,1.0855
1436,1.08404
1437,1.09047
1438,1.08921
1439,1.08963
1440,1.08861
1441,1.08697
1442,1.08623
1443,1.09364
1444,1.09075
1445,1.08999
1446,1.09071
1447,1.09142
1448,1.08901
1449,1.08517
1450,1.0911
1451,1.08821
1452,1.08894
1453,1.08136
1454,1.09077
1455,1.08307
1456,1.08786
1457,1.09081
1458,1.08182
1459,1.08647
1460,1.08731
1461,1.08669
1462,1.08801
1463,1.0842
1464,1.09013
1465,1.08108
1466,1.08573
1467,1.08705
1468,1.08356
1469,1.08667
1470,1.08229
1471,1.08291
1472,1.08995
1473,1.08885
1474,1.09051
1475,1.08558
1476,1.08558
1477,1.08973
1478,1.08622
1479,1.09519
1480,1.08489
1481,1.09099
1482,1.08377
1483,1.09435
1484,1.0847
1485,1.08542
1486,1.08453
1487,1.09139
1488,1.08594
1489,1.08507
1490,1.08669
1491,1.08863
1492,1.08733
1493,1.08832
1494,1.08666
1495,1.08948
1496,1.09088
1497,1.0908
1498,1.09244
1499,1.08818
1500,1.08875
1501,1.09604
1502,1.08524
1503,1.09165
1504,1.08833
1505,1.09302
1506,1.08997
1507,1.09003
1508,1.08966
1509,1.08827
1510,1.08805
1511,1.09258
1512,1.08553
1513,1.08755
1514,1.09107
1515,1.08551
1516,1.09037
1517,1.09049
1518,1.09483
1519,1.08767
1520,1.08971
1521,1.09032
1522,1.09244
1523,1.08843
1524,1.09623
1525,1.09341
1526,1.09525
1527,1.09609
1528,1.09609
1529,1.09248
1530,1.09593
1531,1.09775
1532,1.09531
1533,1.0961
1534,1.09174
1535,1.09599
1536,1.09117
1537,1.09631
1538,1.08913
1539,1.0932
1540,1.08915
1541,1.09591
1542,1.09039
1543,1.09988
1544,1.08969
1545,1.09903
1546,1.09371
1547,1.10296
1548,1.09334
1549,1.10428
1550,1.09347
1551,1.09352
1552,1.09225
1553,1.10173
1554,1.08784
1555,1.0985
1556,1.09207
1557,1.09565
1558,1.0916
1559,1.09473
1560,1.09473
1561,1.09518
1562,1.09159
1563,1.09704
1564,1.0863
1565,1.09449
1566,1.09077
1567,1.0956
1568,1.09527
1569,1.0921
1570,1.09245
1571,1.09132
1572,1.09606
1573,1.09477
1574,1.09561
1575,1.08974
1576,1.09855
1577,1.09333
1578,1.10179
1579,1.09181
1580,1.09861
1581,1.09656
1582,1.09647
1583,1.09653
1584,1.096
1585,1.09529
1586,1.09885
1587,1.09656
1588,1.10103
1589,1.09197
1590,1.09725
1591,1.09113
1592,1.09866
1593,1.09505
1594,1.1042
1595,1.10191
1596,1.10191
1597,1.09533
1598,1.09533
1599,1.09642
1600,1.08723
1601,1.0954
1602,1.09065
1603,1.08743
1604,1.09334
1605,1.08753
1606,1.09799
1607,1.09746
1608,1.0926
1609,1.09913
1610,1.09658
