MDTU,link
1492,1.08558
1493,1.08558
1494,1.08558
1495,1.08558
1496,1.08407
1497,1.08469
1498,1.08165
1499,1.08249
1500,1.08249
1501,1.08249
1502,1.08407
1503,1.08407
1504,1.0838
1505,1.0835
1506,1.0809
1507,1.0809
1508,1.08367
1509,1.08402
1510,1.0814
1511,1.08206
1512,1.08206
1513,1.08318
1514,1.08122
1515,1.08376
1516,1.08376
1517,1.08376
1518,1.0827
1519,1.08166
1520,1.08166
1521,1.08166
1522,1.08137
1523,1.08215
1524,1.08173
1525,1.08179
1526,1.0798
1527,1.0798
1528,1.07965
1529,1.07965
1530,1.07965
1531,1.07965
1532,1.07918
1533,1.08128
1534,1.07854
1535,1.08037
1536,1.08
1537,1.08
1538,1.07989
1539,1.07989
1540,1.07933
1541,1.07933
1542,1.07958
1543,1.08016
1544,1.08012
1545,1.08012
1546,1.08138
1547,1.07947
1548,1.07947
1549,1.07947
1550,1.08055
1551,1.08055
1552,1.08055
1553,1.08081
1554,1.08081
1555,1.08026
1556,1.08242
1557,1.08097
1558,1.08097
1559,1.0811
1560,1.0811
1561,1.0811
1562,1.0811
1563,1.0811
1564,1.0811
1565,1.0811
1566,1.08133
1567,1.08133
1568,1.08133
1569,1.08133
1570,1.08133
1571,1.08092
1572,1.08092
1573,1.08252
1574,1.08223
1575,1.08353
1576,1.08102
1577,1.0831
1578,1.0831
1579,1.0831
1580,1.0831
1581,1.0824
1582,1.0824
1583,1.0824
1584,1.0824
1585,1.08259
1586,1.08259
1587,1.08259
1588,1.08276
1589,1.08276
1590,1.08276
1591,1.08276
1592,1.08276
1593,1.08276
1594,1.08253
1595,1.08253
1596,1.08253
1597,1.08253
1598,1.08253
1599,1.08202
1600,1.08103
1601,1.08143
1602,1.08088
1603,1.0831
1604,1.08115
1605,1.08211
1606,1.08044
1607,1.0821
1608,1.08122
1609,1.08122
1610,1.08122
1611,1.08122
1612,1.08099
1613,1.08099
1614,1.08122
1615,1.08082
1616,1.08246
1617,1.08246
1618,1.08202
1619,1.08108
1620,1.08108
1621,1.08017
1622,1.08064
1623,1.08261
1624,1.08272
1625,1.08221
1626,1.08086
1627,1.08086
1628,1.08329
1629,1.08557
1630,1.08597
1631,1.08592
1632,1.08493
1633,1.08693
1634,1.08743
1635,1.08576
1636,1.08576
1637,1.08629
1638,1.0865
1639,1.08753
1640,1.08598
1641,1.08693
1642,1.08693
1643,1.08662
1644,1.08662
1645,1.08726
1646,1.08588
1647,1.08611
1648,1.0865
1649,1.0865
1650,1.0865
1651,1.08657
1652,1.08685
1653,1.08711
1654,1.08812
1655,1.08983
1656,1.08983
1657,1.08983
1658,1.08983
1659,1.08874
1660,1.08831
1661,1.08831
1662,1.08831
1663,1.08831
1664,1.08855
1665,1.08484
1666,1.08572
1667,1.08637
1668,1.08867
1669,1.08867
1670,1.08825
1671,1.08825
1672,1.08825
1673,1.08825
1674,1.08825
1675,1.08825
1676,1.08819
1677,1.08718
1678,1.08814
1679,1.08814
1680,1.08732
1681,1.08631
1682,1.08631
1683,1.0884
1684,1.08665
1685,1.08633
1686,1.08593
1687,1.08593
1688,1.08593
1689,1.08593
1690,1.08532
1691,1.08642
1692,1.08642
1693,1.08522
1694,1.08465
1695,1.08657
1696,1.08721
1697,1.08887
1698,1.09007
1699,1.09005
1700,1.09011
1701,1.09011
1702,1.08983
1703,1.08945
1704,1.09156
1705,1.09156
1706,1.09125
1707,1.08941
1708,1.08941
1709,1.08844
1710,1.08718
1711,1.08794
1712,1.08651
1713,1.08797
1714,1.08751
1715,1.08751
1716,1.08549
1717,1.08705
1718,1.08572
1719,1.08647
1720,1.08747
1721,1.08747
1722,1.08731
1723,1.08731
1724,1.08731
1725,1.08691
1726,1.08677
1727,1.08701
1728,1.0876
1729,1.0876
1730,1.0876
1731,1.08708
1732,1.08677
1733,1.08677
1734,1.08493
1735,1.08493
1736,1.08493
1737,1.08508
1738,1.08347
1739,1.08347
1740,1.08484
1741,1.08337
1742,1.08337
1743,1.08337
1744,1.08337
1745,1.08443
1746,1.08583
1747,1.08525
1748,1.08591
1749,1.08591
1750,1.08597
1751,1.08597
1752,1.08692
1753,1.08692
1754,1.08692
1755,1.08544
1756,1.08634
1757,1.08634
1758,1.087
1759,1.0869
1760,1.0869
1761,1.08677
1762,1.08672
1763,1.08672
1764,1.08672
1765,1.08672
1766,1.08672
1767,1.08511
1768,1.08507
1769,1.08373
1770,1.08373
1771,1.08347
1772,1.08347
1773,1.08156
1774,1.08244
1775,1.08324
